date,source,headline,query,frost_news,harvest_news,price_news,support_price,production_cut,production_up,export_news,bearish_prod,bullish_prod,bearish_price,bullish_price
2026-04-16 07:00:00,Habertürk,"Fındıkta verim düşüklüğü maliyeti artırıyor Doç. Dr. Ali Turan: ""Yaşlanan fındık bahçeleri gençleştirilmeli"" - Habertürk",fındık,0,0,0,0,1,0,0,,,,
2026-01-28 08:00:00,Bloomberght,Türkiye'nin Hindistan'a fındık ihracatı artıyor - Bloomberght,fındık,0,0,0,0,0,0,1,,,,
2026-03-31 07:00:00,Dünya Gazetesi,Fındıkta sert düşüş: 100 TL geriledi - Dünya Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-01-12 08:00:00,Anadolu Ajansı,Türkiye 2025'te en fazla Almanya'ya fındık ihracatı yaptı - Anadolu Ajansı,fındık,0,0,0,0,0,0,1,,,,
2025-12-26 08:00:00,Anadolu Ajansı,"Bakan Kacır, fındık kabuğundan sanayinin kritik süreçlerinde kullanılan “aktif karbon” üreten firmayı ziyaret etti - Anadolu Ajansı",fındık,0,0,0,0,0,0,0,,,,
2026-01-05 08:00:00,Bloomberght,Fındık ihracatında sert düşüş | Tarım haberleri - Bloomberght,fındık,0,0,0,0,0,0,1,,,,
2026-05-06 11:26:54,Giresun İleri Gazetesi,Samuray Arısı Üretimi Giresun'da Masaya Yatırıldı - Giresun İleri Gazetesi,fındık,0,0,0,0,0,0,0,,,,
2026-05-03 06:22:00,Çağdaş Kocaeli Gazetesi,Giresun fındık fiyatları - 3 Mayıs 2026 Pazar serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-07 06:58:00,Çağdaş Kocaeli Gazetesi,Akçakoca Bey Kandıra'da dualarla anılacak: Erol Ölmez tüm Kocaeli’yi davet etti - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-05-05 06:24:00,Çağdaş Kocaeli Gazetesi,Kocaeli vefat listesi (5 Mayıs 2026 Salı): Bugün vefat edenler ve defin yerleri - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-05-04 22:06:00,Çağdaş Kocaeli Gazetesi,Meteoroloji açıkladı: Kocaeli’de hava tersine dönüyor! - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-05-05 06:19:00,Çağdaş Kocaeli Gazetesi,İzmit’te gece yarısı kaza: Büyükşehir A Takımı kazaya anında müdahale etti - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-04-15 07:00:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatı yükselişe geçti mi? 15 Nisan 2026 Çarşamba serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-06 09:11:00,Çağdaş Kocaeli Gazetesi,Kandıra’daki rüşvet operasyonunda yeni gelişme: Fahri Buruş tutuklandı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-05-05 06:46:00,Çağdaş Kocaeli Gazetesi,Kocaeli'de kar zirveye geri döndü! Kuzuyayla'da dört mevsim bir arada - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-05-04 06:19:00,Çağdaş Kocaeli Gazetesi,Kocaeli vefat listesi (4 Mayıs 2026 Pazartesi): Bugün vefat edenler ve defin yerleri - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,0,0,0,0,0,,,,
2026-04-08 07:00:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatı son durum! 8 Nisan 2026 Çarşamba serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-01 06:06:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatları bugün kaç TL? 1 Mayıs 2026 Cuma serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-05-04 11:58:00,Düzce Damla Gazetesi,Fındıkta Mayıs krizi! Yeni fiyatlar açıklandı! - Düzce Damla Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-10 07:00:00,Akyazı Haber Akyazı'nın Bir Numaralı Haber Sitesi,Fındık fiyatı ne kadar oldu; İşte güncel fındık fiyatı - Akyazı Haber Akyazı'nın Bir Numaralı Haber Sitesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-09 07:00:00,Taka Gazete,Bugün Fındık Fiyatları Kaç TL Oldu? İşte Güncel Fındık Fiyatları... - Taka Gazete,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-13 08:05:00,NetGaste,"13 Nisan 2026 fındık fiyatları: Sakarya, Ordu, Giresun, Trabzon ve Düzce’de son durum - NetGaste",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-26 07:00:00,Yeşilgiresun Gazetesi,Fındık Fiyatı Eriyor! 3 Günde Yaşanan 35 Liralık Düşüş Üreticiyi Korkuttu! - Yeşilgiresun Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-10 07:00:00,61SAAT,"Fındık fiyatı neden artmıyor? TMO, Ferrero el ele... - 61SAAT",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-06 07:00:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatı son durum! 6 Nisan 2026 Pazartesi serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-09 07:00:00,NetGaste,"9 Nisan 2026 Fındık Fiyatları: Sakarya, Düzce, Ordu, Giresun ve Trabzon’da Son Durum - NetGaste",fındık fiyatı,0,0,1,0,0,0,0,,,,
2025-12-16 08:00:00,Milliyet,Giresun'da fındık fiyatı 250 TL'ye geriledi - Milliyet,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-25 07:00:00,orducu.com,İşte Ordu'da 25 Nisan Cumartesi Fındık Fiyatı! - orducu.com,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-31 07:00:00,Yeşilgiresun Gazetesi,Fındık Fiyatı 320 TL’den 220 TL’ye Geriledi! Yeni Sezon Planları Değişiyor Mu? - Yeşilgiresun Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-01 07:00:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatı güncel liste! 1 Nisan 2026 Çarşamba serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-15 07:00:00,ankahaber.net,"EMEP Ordu İl Başkanı Uzun'dan fındık fiyatı açıklaması: ""Fiyat, iktidarın desteğiyle tarım ve gıda şirketleri lehine belirleniyor"" - ankahaber.net",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-01-21 08:00:00,Yeşilgiresun Gazetesi,Fındık Fiyatı Eriyor! Peş Peşe 3. Düşüş Yaşandı - Yeşilgiresun Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-02-27 08:00:00,NetGaste,"27 Şubat 2026 Fındık Fiyatları: Trabzon, Giresun, Ordu, Düzce, Sakarya Güncel Liste - NetGaste",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-27 07:00:00,NetGaste,"27 Mart 2026 Fındık Fiyatları: Sakarya, Ordu, Giresun, Trabzon ve Düzce’de Kritik Seviye - NetGaste",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-19 06:35:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatı bugün kaç TL? 19 Nisan 2026 Pazar serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-07 06:13:00,Çağdaş Kocaeli Gazetesi,"Fındık fiyatı bugün ne kadar, kaç TL? 7 Nisan 2026 Salı serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-05 07:00:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatları bugün kaç TL? 5 Nisan 2026 Pazar serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-12 07:54:00,Sakarya Yenigün Gazetesi,Sakarya’da Fındık Fiyatları Dibe Yaklaştı! 12 Nisan 2026 Güncel Rakamlar - Sakarya Yenigün Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-17 07:00:00,NetGaste,"Fındık Fiyatları 2026 Mart: Sakarya, Ordu, Giresun, Trabzon ve Düzce’de Güncel Rakamlar - NetGaste",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-02-27 08:00:00,Düzce Damla Gazetesi,Fındık fiyatı düştükçe düşüyor! Yeni fiyatlar açıklandı! - Düzce Damla Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-01-08 08:00:00,Yeşilgiresun Gazetesi,"""Stoklar Sıfırlanıyor, Fındık Fiyatı Artacak"" - Yeşilgiresun Gazetesi",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-26 07:00:00,Çağdaş Kocaeli Gazetesi,Fındık fiyatı son tablo! 26 Mart 2026 Perşembe serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2025-12-23 08:00:00,Yeşilgiresun Gazetesi,Yeni Yıla Sayılı Günler Kala Giresun’da Fındık Fiyatı Hareketlendi - Yeşilgiresun Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-17 07:10:41,orducu.com,İşte Ordu'da 17 Nisan Cuma Fındık Fiyatı! - orducu.com,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-11 07:00:00,Giresun İleri Gazetesi,Giresun'da fındık fiyatları durağanlaştı! - Giresun İleri Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-01-20 08:00:00,61SAAT,"Fındık fiyatı artacak mı? Sert sözler: ""Ferrero'nun kaçacak yeri yok"" - 61SAAT",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-27 07:00:00,Medyabar,Fındık Fiyatları – 27 Mart 2026 Cuma Serbest Piyasa Güncel Fiyatlar - Medyabar,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-02-15 08:00:00,sakaryahaber.com,Fındık fiyatları dibi gördü - sakaryahaber.com,fındık fiyatı,0,0,1,0,0,0,0,,,,
2025-12-29 08:00:00,Yeşilgiresun Gazetesi,Fındık Fiyatı Ufak Ufak Artıyor? - Yeşilgiresun Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-02-28 08:00:00,NetGaste,"28 Şubat 2026 Fındık Fiyatları: Trabzon, Giresun, Ordu, Düzce, Sakarya Güncel Liste - NetGaste",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-04-08 07:00:00,Gıda Hattı,Ordu fındık fiyatları 2021 - 28 Temmuz bugün fındık fiyatı kaç TL? - Gıda Hattı,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-01-17 08:00:00,Giresun İleri Gazetesi,Giresun'da fındık piyasasında son durum… Fındık fiyatları ne kadar? - Giresun İleri Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2025-12-05 08:00:00,Yeşilgiresun Gazetesi,Fındık Fiyatı Bir İleri İki Geri! - Yeşilgiresun Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-02 08:00:00,NetGaste,"2 Mart 2026 Fındık Fiyatları: Trabzon, Giresun, Ordu, Düzce ve Sakarya Güncel Liste - NetGaste",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-01-29 08:00:00,sakaryahaber.com,Fındık fiyatları tepetaklak - sakaryahaber.com,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-13 07:00:00,Giresun İleri Gazetesi,"Giresun'da Fındık Fiyatları, Durağanlığını Düşüşle Bozdu! - Giresun İleri Gazetesi",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-12 07:00:00,NetGaste,"12 Mart 2026 Fındık Fiyatları: Sakarya, Düzce, Ordu, Giresun ve Trabzon’da son durum - NetGaste",fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-03-15 07:00:00,Çağdaş Kocaeli Gazetesi,Giresun fındık fiyatları - 14 Mart 2026 Cumartesi serbest piyasa güncel fındık fiyatı - Çağdaş Kocaeli Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2026-02-19 08:00:00,Giresun İleri Gazetesi,Giresun'da fındık piyasasında son durum… Fındık fiyatları yükseldi mi? - Giresun İleri Gazetesi,fındık fiyatı,0,0,1,0,0,0,0,,,,
2025-11-07 08:00:00,61SAAT,Fındık fiyatı yeniden yükselecek mi? İşte son gelişmeler... - 61SAAT,fındık fiyatı,0,0,1,0,0,0,0,,,,
